ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x76bb,CUS_0x6deb,June,Peg Mackeyh,22,532-67-5525,Scientist,44986.07,3957.839166666666,3,3,4,2,"Personal Loan, and Debt Consolidation Loan",3,12,11.37,5.0,Good,1162.52,36.24077485052774,28 Years and 8 Months,No,63.75170391310864,325.42942880500163,Low_spent_Small_value_payments,296.6027839485565,1
0x167c1,CUS_0x37ec,April,Noah Barking,-500,#F%$D@*&8,Lawyer,68861.36,5936.446666666668,8,8,24,5,"Personal Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",18,22,4.36,7.0,Bad,2467.13,38.9146959064658,15 Years and 10 Months,Yes,229.0809607314864,242.1711285776877,High_spent_Medium_value_payments,372.3925773574926,-1
0x25162,CUS_0x49c1,May,Somasundaramf,26,943-32-4567,_______,39890.28,3561.19,3,5,15,6,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, and Mortgage Loan",20,10,18.34,7.0,Standard,264.32,30.24040239406237,5 Years and 6 Months,Yes,62449.0,145.76802254436376,High_spent_Medium_value_payments,311.18659313966185,0
0xcea8,CUS_0xb312,March,Lawrencej,21,133-39-9813,Architect,61746.99000000001,5167.5825,8,8,15,6,"Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Mortgage Loan",50,23,4.27,11.0,Bad,4355.18,35.587041809614284,7 Years and 4 Months,NM,158.03890921598918,311.0516461732502,High_spent_Small_value_payments,307.6676946107607,-1
0x22688,CUS_0x732d,March,Szakacsx,20,719-61-5845,Doctor,78059.36,6277.946666666668,6,5,19,1,Student Loan,26,11,11.41,5.0,Standard,1220.42,31.44644714668939,15 Years and 9 Months,Yes,55.76222911225429,177.10540309233326,High_spent_Medium_value_payments,644.9270344620792,0
0x8060,CUS_0x167a,March,Soyoung Kimt,44,851-45-6853,Journalist,17064.095_,1541.007916666667,1,2,8,1,Credit-Builder Loan,11,2,0.7,4.0,Good,858.33,39.24911105861848,19 Years and 10 Months,No,10.808131183260391,159.80274032171096,Low_spent_Small_value_payments,273.48992016169535,1
0x125fe,CUS_0x2353,May,Sheahane,25,496-79-8901,Architect,31937.62,2394.468333333333,5,1024,15,2,"Student Loan, and Mortgage Loan",15,13,17.37,10.0,Standard,1934.42,38.542630076119686,10 Years and 1 Months,NM,35.389514711926815,212.11362198797985,!@9#%8,281.9436966334267,-1
0x10ddc,CUS_0x6972,July,Sherileea,42,926-84-8661,Musician,67321.96,5834.163333333334,2,3,2,2,"Debt Consolidation Loan, and Mortgage Loan",0,8,3.37,0.0,Good,1254.76,28.340207352381302,28 Years and 5 Months,NM,70.76290710269183,470.9364613535597,Low_spent_Small_value_payments,331.7169648770818,0
0x135eb,CUS_0x61c6,February,Suvashreel,30,432-36-1459,Musician,125456.44,10544.703333333331,5,6,5,2,"Personal Loan, and Credit-Builder Loan",28,14_,18.04,4.0,Standard,558.93,41.88499452611918,32 Years and 0 Months,Yes,188.27168362422816,361.107901006273,High_spent_Medium_value_payments,755.0907487028322,0
0x1c730,CUS_0x2761,March,Koh Guid,49,341-59-0640,Manager,21129.93,1840.8275,3,4,3,4,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",14,17,3.82,9.0,Standard,611.4,38.478563862737225,15 Years and 9 Months,No,39.594950914382245,53.86531229333988,High_spent_Medium_value_payments,340.62248679227787,0
0xb032,CUS_0x6968,May,Caroline Humerq,52,323-77-7209,_______,3855059.0,3806.26,7,7,19,1_,Credit-Builder Loan,21,21,11.72,0.0,Standard,230.77,36.56028524285561,32 Years and 8 Months,NM,27.72498143528325,44.22737950803377,High_spent_Medium_value_payments,558.673639056683,0
0x24fb0,CUS_0x554,March,arbarab,43,320-64-2724,Engineer,72196.8,6021.4000000000015,7,5,18,6,"Mortgage Loan, Auto Loan, Personal Loan, Not Specified, Debt Consolidation Loan, and Home Equity Loan",13,8_,11.83,4.0,Standard,797.53,39.7303938622648,16 Years and 4 Months,Yes,189.3677918655651,70.39365784684749,High_spent_Large_value_payments,582.3785502875875,0
0xf11f,CUS_0x6c5f,June,Nick Careyn,25,811-75-8093,Mechanic,44864.55,3840.7125,4,7,2,4,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",8,-3,9.34,1.0,Good,441.24,31.021709355005044,32 Years and 3 Months,No,107.49007996818808,495.4375693711546,Low_spent_Small_value_payments,71.14360066065728,-1
0x22e7e,CUS_0x92b6,January,Dave Clarkes,16,339-08-2156,Mechanic,46586.79,3823.2325,5,5,27,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",30,8,15.51,9.0,Standard,1740.2,25.28120654613236,6 Years and 1 Months,Yes,142.5295757965802,285.10742627939305,Low_spent_Large_value_payments,224.6862479240268,-1
0x2255d,CUS_0x3787,April,Kajimotoz,52,986-71-6476,_______,21270.79,1485.565833333333,6,6,9,4,"Personal Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",26,8,11.62,6.0,Standard,782.15,33.90470014761968,17 Years and 0 Months,Yes,48.481181701452286,57.336436708578006,Low_spent_Small_value_payments,332.73896492330306,0
0x3439,CUS_0x5b02,August,Aaronl,50,972-58-1211,Architect,28446.58,2597.5483333333336,3,5,5,4,"Debt Consolidation Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",2,8,1.12,4.0,Good,640.4_,33.58524404191976,27 Years and 3 Months,NM,66.06402666108605,61.493720841947024,High_spent_Large_value_payments,372.1970858303003,1
0x2138b,CUS_0xa4d0,February,Aruna Viswanathah,28,420-15-0166,Teacher,33535.89,2891.6575,4,5,7,1,Not Specified,8,2,12.43,0.0,Good,970.22,38.408595129440826,21 Years and 11 Months,No,18.09362440685757,181.67556339088642,Low_spent_Medium_value_payments,369.39656220225606,1
0xaea9,CUS_0x6069,August,Jessica Toonkels,15,294-99-9171,_______,31327.28,2427.6066666666666,9,7,19,3,"Not Specified, Home Equity Loan, and Home Equity Loan",41,18,13.97,6.0,Standard,1819.09,29.40009195452837,13 Years and 11 Months,Yes,65.64066391951529,165.37424669720704,Low_spent_Small_value_payments,301.74575604994436,0
0x24224,CUS_0x6fd3,March,"""Martin dek",27,#F%$D@*&8,Mechanic,20987.56,1766.9633333333334,10,7,34,7,"Not Specified, Student Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Auto Loan, and Student Loan",42,23,-0.9299999999999996,9.0,_,2553.42,31.5938516088758,16 Years and 4 Months,Yes,104.60209467144438,160.17568643672374,Low_spent_Small_value_payments,201.91855222516517,0
0x25599,CUS_0x731c,April,Mariyan,43,831-78-4559,Journalist,19852.09,1654.3408333333334,10,8,34,7,"Auto Loan, Student Loan, Home Equity Loan, Mortgage Loan, Student Loan, Auto Loan, and Student Loan",18,20,17.6,11.0,Bad,3176.77,28.09340673609509,8 Years and 8 Months,NM,93.69111843644406,196.20617554071399,Low_spent_Small_value_payments,165.53678935617532,0
0x14dd7,CUS_0xa20b,June,Angelau,22,325-04-2025,Manager,57101.1,4668.425,7,4,12,1,Mortgage Loan,11,16,2.3,4.0,Good,1303.28,34.04163777727873,25 Years and 7 Months,No,29.448509955965857,115.3145288092016,!@9#%8,562.0794612348326,1
0xdc86,CUS_0x9215,January,Nickk,32,749-11-6940,Media_Manager,36196.52,3201.376666666666,8,7,33,5,"Payday Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",45,20,21.53,12.0,Bad,4730.21,27.72220842884261,12 Years and 8 Months,Yes,108.57586603685422,87.41472722119654,Low_spent_Medium_value_payments,404.14707340861605,0
0xea5a,CUS_0x4717,January,Valetkevitchz,33,096-05-5633,Developer,11550.325_,947.5270833333334,5,7,15,2,"Auto Loan, and Credit-Builder Loan",22,19,1.46,0.0,Standard,689.44,33.213860962301695,17 Years and 4 Months,No,10.2908852773625,50.69331126073777,Low_spent_Small_value_payments,323.76851179523305,0
0x478e,CUS_0xb80c,January,Olesya Dmitracovaa,22,#F%$D@*&8,Scientist,27347.9,2499.991666666667,8,3,7,1,Not Specified,12,10,15.54,6.0,Standard,1274.89,35.35185799847138,12 Years and 3 Months,Yes,13.306162533255351,28.352466402911833,!@9#%8,458.3405377304995,0
0x1cc15,CUS_0xc8c,August,Tom Berging,23,103-20-7616,Journalist,14821.995,1064.16625,7,7,14,3,"Not Specified, Auto Loan, and Payday Loan",13,19,6.76,0.0,Standard,267.04,25.62037989921537,25 Years and 0 Months,No,25.619790706889,66.26810373360607,Low_spent_Medium_value_payments,294.52873055950494,0
0x7a9d,CUS_0xbc29,April,Laurenk,49,903-64-4248,Lawyer,31802.4,2808.2000000000007,3,5,14,3,"Payday Loan, Payday Loan, and Home Equity Loan",6,12_,-0.8300000000000001,3.0,Standard,1369.66,33.67558899060746,26 Years and 1 Months,No,49.81759809867561,155.99324845894785,Low_spent_Small_value_payments,365.00915344237666,-1
0x14e4f,CUS_0xbcc9,June,Terry Baynesl,40_,628-62-7723,Scientist,7518.71,505.5591666666666,6,4,15,3,"Not Specified, Not Specified, and Auto Loan",16,19,13.89,9.0,Standard,832.0,37.48254871730133,8 Years and 2 Months,Yes,9.552501317305712,22.763688431552183,Low_spent_Small_value_payments,308.23972691780875,0
0x2130a,CUS_0x3eab,May,Siddhartho,32,212-10-2855,_______,165799.4,13868.616666666669,0,3,2,1,Home Equity Loan,8,9,7.08,0.0,_,486.54,28.495999552752128,22 Years and 11 Months,NM,81.5524226857578,625.5106627686703,Low_spent_Large_value_payments,949.7985812122387,0
0xef77,CUS_0x38b0,February,Ju-min Parkg,23,328-93-5711,Entrepreneur,80411.04000000001,6694.920000000001,8,4,11,1,Payday Loan,10,10,5.71,2.0,Good,1413.55,31.06117577907401,15 Years and 4 Months,No,65.7390498502761,57.04056937852865,High_spent_Large_value_payments,786.7123807711955,0
0xf7d4,CUS_0x4d2a,July,Stanleyp,15,770-44-2270,Writer,32511.02_,2643.2516666666666,7,7,7,5,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",24,9,15.67,8.0,Standard,2523.65,30.676048331084463,15 Years and 5 Months,Yes,117.86841494176484,107.13832027205505,High_spent_Medium_value_payments,289.31843145284677,1
0x162a2,CUS_0xa751,January,Karunakarq,31,694-90-3548,_______,19506.72,1605.5600000000004,10,475,16,7,"Payday Loan, Mortgage Loan, Student Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",33,13,20.72,6.0,Bad,4850.57,29.54922632819701,12 Years and 10 Months,Yes,111.8767031211138,128.20458320196428,Low_spent_Small_value_payments,210.474713676922,0
0x2768,CUS_0x6102,March,Wanfengo,32,718-37-2610,Scientist,30399.06,2298.255,5,6,18,4,"Not Specified, Home Equity Loan, Auto Loan, and Payday Loan",12,10,10.55,8.0,Standard,516.76,36.87001366288153,18 Years and 4 Months,Yes,54.5282542011405,153.0156990521271,High_spent_Small_value_payments,282.2815467467325,0
0x1fd65,CUS_0xb73,August,Jeffrey Kerrj,37,888-32-1754,Teacher,51433.89,4374.1575,7,9,30,5,"Mortgage Loan, Payday Loan, Student Loan, Auto Loan, and Not Specified",55,16,31.15,11.0,Bad,4322.54,36.26162042786926,3 Years and 2 Months,Yes,137.98287437291208,162.78203300673516,High_spent_Medium_value_payments,386.65084262035276,-1
0x1b87b,CUS_0x887c,June,Copleyz,29,872-72-0456,Engineer,15709.22,1290.1016666666667,9,7,16,9,"Personal Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Auto Loan, Not Specified, and Student Loan",29,17,2.15,10.0,Bad,1995.84,31.291680576492173,9 Years and 0 Months,Yes,60.27511459352723,46.39782599485021,High_spent_Small_value_payments,282.33722607828923,0
0x1fb72,CUS_0x8327,January,Wroughtone,40,590-97-4255,_______,28079.86,2103.988333333333,3,3,20,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",13,19_,0.5099999999999998,3.0,Standard,577.91,34.103669420890824,21 Years and 2 Months,No,58.48892992564783,33.211317809212254,High_spent_Medium_value_payments,368.6985855984733,0
0x15f90,CUS_0xb7ea,July,Robino,26,050-73-9502,Mechanic,12975.96,1036.33,8,5,16,1,Home Equity Loan,14,10,2.93,4.0,Standard,531.08,38.57679471824561,26 Years and 1 Months,NM,5.766275880264306,76.99773140165254,Low_spent_Small_value_payments,310.8689927180832,0
0x160fe,CUS_0x9ad,January,David Sheppardx,20,#F%$D@*&8,Lawyer,49116.74,4343.0616666666665,4,4,16,3,"Personal Loan, Personal Loan, and Not Specified",18,16,12.07,5.0,_,1429.53,24.5151946824271,17 Years and 10 Months,Yes,112.65737938831003,249.15131508877772,High_spent_Small_value_payments,332.49747218957884,0
0x6397,CUS_0xb6eb,February,Webbg,28,367-33-5973,Media_Manager,15021.48,1344.79,6,5,15,4,"Payday Loan, Credit-Builder Loan, Payday Loan, and Personal Loan",54,9,5.75,10.0,Standard,1277.01,24.50988680984782,15 Years and 6 Months,Yes,38.17807912558671,10.421910911931633,High_spent_Large_value_payments,325.8790099624817,-1
0x15ba7,CUS_0x93a7,February,Jonathan Cablen,39,836-72-8180,Lawyer,7414.145,903.8454166666668,6,8,26,9,"Not Specified, Mortgage Loan, Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, and Auto Loan",60,18,17.83,7.0,Bad,2580.05,30.92943393034901,4 Years and 9 Months,Yes,51.41612990157821,106.30251084719572,Low_spent_Small_value_payments,222.6659009178928,0
0x19bcd,CUS_0x57b1,August,Alexeim,36,181-51-6545,Media_Manager,28378.94,2348.9116666666664,3,7,13,3,"Payday Loan, Payday Loan, and Auto Loan",8,17,9.45,7.0,Standard,1640.9,41.44548424936824,16 Years and 11 Months,Yes,52.558354780406255,127.71590160198534,Low_spent_Large_value_payments,324.61691028427504,-1
0x1e75a,CUS_0xa261,May,Carrick Mollenkampe,44,142-05-0523,Musician,16431.535,1431.294583333333,3,3,18,4,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",24,15,18.3,6.0,Standard,1461.64_,26.201729857402626,22 Years and 9 Months,Yes,49.679261205797175,67.81492642309739,High_spent_Small_value_payments,285.6352707044388,0
0xe6c1,CUS_0x21e4,April,Clairey,27,677-77-2825,Entrepreneur,93390.44,7538.536666666668,6,5,18,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",27,14,11.28,0.0,Standard,1036.26,39.07113400947453,18 Years and 0 Months,No,117.48716161410906,276.0729096341437,High_spent_Medium_value_payments,610.293595418414,0
0x11837,CUS_0x5a5e,June,Joshual,26,120-69-3385,Manager,107437.53,8665.1275,4,4,9,1,Credit-Builder Loan,17,4,9.37,4.0,Good,50.07,35.94660766350943,15 Years and 9 Months,No,55.07710317823165,90.82720898545288,High_spent_Large_value_payments,960.6084378363156,-1
0x1ae68,CUS_0x3dc3,July,Nicolacii,29,153-94-2470,_______,45144.8,3980.066666666667,4,3,13,1,Personal Loan,18,20,6.06,6.0,Standard,1112.58,31.613427252813448,22 Years and 5 Months,NM,36.15142324086803,__10000__,High_spent_Small_value_payments,429.04601252613287,0
0x21846,CUS_0x7c51,January,Robert-Jan Bartuneko,22,994-42-0564,Teacher,28824.58,2679.0483333333336,0,3,5,4,"Payday Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",15,12,8.89,0.0,Good,1028.85,29.560515479448057,23 Years and 2 Months,No,67.59727408305339,91.90147807021721,High_spent_Small_value_payments,368.4060811800628,1
0x239b8,CUS_0xc5e,July,James B.p,39,820-77-7549,Writer,57264.0,4933.0,7,6,30,8,"Personal Loan, Home Equity Loan, Payday Loan, Personal Loan, Personal Loan, Home Equity Loan, Payday Loan, and Student Loan",42,17,0.5,15.0,Bad,4730.75,25.51243377882923,10 Years and 10 Months,Yes,283.62232065995465,95.96878610389568,High_spent_Large_value_payments,353.70889323614966,0
0x13958,CUS_0xb57b,March,Joseph Axp,47,891-87-0301,Accountant,22407.57,1677.2975,912,3,13,1,Personal Loan,6,11,2.6500000000000004,4.0,Standard,359.41,36.86581728527586,30 Years and 4 Months,No,9.406579837637915,45.48322050377099,High_spent_Medium_value_payments,362.83994965859114,0
0x2113f,CUS_0xaf0d,February,Thomas Ferrarou,16_,370-40-4991,Manager,87204.48,7459.04,6,6,15,3,"Auto Loan, Home Equity Loan, and Personal Loan",6,13,25.08,4.0,Standard,748.53,38.46747518570993,31 Years and 2 Months,Yes,208.8985776378624,54.612246115652724,High_spent_Large_value_payments,722.3931762464848,0
0x1b9ae,CUS_0xbef8,January,Johnsong,53,566-97-9992,Accountant,105488.68,8848.723333333333,3,7,12,1,Student Loan,14,19,10.83,0.0,Standard,921.89,39.42544651153163,18 Years and 3 Months,No,84.00695998734699,276.9967342559245,High_spent_Medium_value_payments,773.868639090062,0
0x5443,CUS_0xc5f3,February,Erwin Sebas,18,610-25-2755,Manager,15728.24,1061.6866666666667,7,6,31,2,"Debt Consolidation Loan, and Payday Loan",42,17,8.59,7.0,Bad,2002.37,30.90082643134156,18 Years and 0 Months,Yes,25.043488688572303,127.00592982055737,Low_spent_Small_value_payments,244.11924815753704,-1
0x25492,CUS_0x90d2,May,Tim Hepherf,27,046-57-0897,Musician,29095.94,2450.5814217046154,5,3,17,4_,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",5,20,8.01,1388.0,_,2510.12,24.72891580286359,6 Years and 8 Months,Yes,185.64587242434047,340.8870162588296,Low_spent_Small_value_payments,153.8135229455473,-1
0x1abc4,CUS_0x8237,March,Cowane,45,151-67-7572,Mechanic,84504.51,7135.0425,6,3,10,1,Personal Loan,14,17,-3.71,0.0,_,1273.32,26.30313319450652,17 Years and 9 Months,No,36.822939453780926,245.99479116008504,!@9#%8,710.686519386134,1
0x3811,CUS_0x3401,August,Hilary Russo,19,603-48-6260,Engineer,15479.34,1143.945,6,9,33,-100,"Personal Loan, Not Specified, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",24,24,27.12,9.0,Bad,3106.09,29.835165424933265,1 Years and 10 Months,Yes,47.71745623865422,76.14522292379317,Low_spent_Small_value_payments,280.53182083755263,-1
0x9e64,CUS_0x376a,July,Shalal-Esad,20,587-57-9576,Writer,56304.16,3990.212538046356,5,7,13,5,"Payday Loan, Student Loan, Mortgage Loan, Personal Loan, and Mortgage Loan",15,15,8.8,8.0,Standard,1171.42,39.48095284059914,16 Years and 3 Months,Yes,625.2852347934404,53.78733878264973,High_spent_Large_value_payments,474.5295550442208,0
0x15b28,CUS_0x4dc5,July,ernie Woodallz,33,307-04-8725,Accountant,18292.21,1477.3508333333332,8,7,25,7,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Student Loan, and Personal Loan",52,18,17.73,8.0,Bad,3489.9,27.91300033575808,6 Years and 10 Months,Yes,103.58768147436204,129.92198877645149,Low_spent_Small_value_payments,204.22541308251985,0
0xbf4a,CUS_0x4967,May,Kyle Petersons,22,675-75-3709,Doctor,16594.51,1642.875833333333,9,8,18,8,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, Not Specified, Payday Loan, Mortgage Loan, and Student Loan",15,16,2.54,13.0,_,3345.56,33.43195120746331,10 Years and 3 Months,Yes,68.24889082965849,40.340552528161496,High_spent_Medium_value_payments,305.69813997551336,-1
0x768d,CUS_0x6ebe,August,Jessica Wohlr,51,953-94-4394,Teacher,28112.52,2270.71,0,992,2,1,Auto Loan,17,4,4.53,4.0,Good,576.2,39.53177425618279,31 Years and 9 Months,No,18.02218671843433,91.17074760753356,!@9#%8,367.8780656740322,1
0x1c25f,CUS_0x2d98,June,Angela Moond,42_,927-78-1000,Engineer,52266.76,3844.9098762535073,8,6,11,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",11,18,10.8,8.0,Standard,140.69,37.06967021245022,16 Years and 9 Months,Yes,567.039782718465,403.5197690196441,Low_spent_Large_value_payments,202.7502386750508,1
0x1ed94,CUS_0x71fa,March,Lauren Tarat,25,640-88-5940,Developer,66755.64,5556.97,6,9,21,2,"Auto Loan, and Mortgage Loan",35,19,7.7,10.0,Bad,1349.83,29.47008228667611,10 Years and 11 Months,Yes,73.23991176383934,225.63032894416497,High_spent_Medium_value_payments,506.8267592919957,-1
0x663d,CUS_0xc21f,August,Langel,38,588-46-3067,Teacher,78385.2,6744.099999999999,9,5,21,8,"Personal Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Student Loan, and Student Loan",33,16,17.31,13.0,Bad,3276.46,37.937361870747104,9 Years and 3 Months,Yes,454.5267011590519,158.07422193343848,High_spent_Large_value_payments,301.8090769075095,0
0x825d,CUS_0x26ac,August,Ryanz,26,023-06-5608,Musician,90487.96,7330.663333333334,4,4,12,7,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Not Specified",21,13,15.62,13.0,Standard,1416.61,31.44380652955998,11 Years and 0 Months,Yes,482.36169143107696,393.594529206502,Low_spent_Large_value_payments,127.11011269575441,0
0x141ea,CUS_0xbe6f,January,Emotoy,40,749-18-8231,Journalist,34945.16,3043.096666666667,7,6,21,5,"Mortgage Loan, Auto Loan, Not Specified, Not Specified, and Debt Consolidation Loan",20,16,13.45,12.0,Standard,2077.81,37.454085529816936,10 Years and 7 Months,Yes,140.12096967788693,88.57389889248545,High_spent_Medium_value_payments,325.61479809629435,-1
0x22b2e,CUS_0x4813,May,Nate Raymondp,32,482-77-1212,Media_Manager,84845.48,7187.456666666666,4,3,10,3,"Debt Consolidation Loan, Auto Loan, and Not Specified",6,10,8.52,6.0,_,5.28,36.48591566490895,24 Years and 7 Months,No,137.01188150268533,__10000__,High_spent_Large_value_payments,725.9144315766745,1
0x1e608,CUS_0x74b2,March,Michelea,41,145-70-3714,Scientist,86415.56,7104.296666666666,5,4,16,4,"Not Specified, Mortgage Loan, Mortgage Loan, and Student Loan",9,18,13.3,11.0,Standard,107.03,35.66616941855301,7 Years and 11 Months,NM,177.59120222664802,55.56175872596457,High_spent_Large_value_payments,717.2767057140541,0
0xe812,CUS_0x2a45,May,Alexx,18,021-52-4642,Architect,8459.02,997.9183333333334,7,7,14,3,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",18,20,10.36,10.0,Standard,789.89,35.342268743154065,12 Years and 11 Months,Yes,18.89415691962732,29.97387979906532,High_spent_Medium_value_payments,300.9237966146407,1
0x21e93,CUS_0x2834,June,Dennyd,34,533-04-5976,Scientist,12249.125_,870.7604166666665,3,5,12,4,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",20,17,9.4,2.0,Good,1367.83,28.191894343502373,19 Years and 1 Months,NM,23.0626379806678,40.2793434847306,Low_spent_Small_value_payments,313.73406020126833,1
0x16e61,CUS_0x6abf,August,David Ingramq,33,474-00-9682,Accountant,14021.495,1077.4579166666667,7,5,16,2,"Debt Consolidation Loan, and Payday Loan",30,16,11.19,11.0,Standard,263.51,40.38928663203989,13 Years and 5 Months,Yes,13.546538417288916,136.68838624804172,Low_spent_Small_value_payments,247.510867001336,0
0x247eb,CUS_0x8122,June,Danielr,43,668-73-0602,Engineer,19797.22,1928.7683333333327,6,7,27,9,"Auto Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Home Equity Loan, Personal Loan, and Not Specified",55,18,20.48,7.0,Bad,4986.03,34.12319267403491,3 Years and 3 Months,Yes,92.60397135286658,119.16832691746413,Low_spent_Large_value_payments,251.10453506300263,-1
0x1427e,CUS_0x7de5,May,Zhouy,47,390-51-5865,Lawyer,18613.045,1394.087083333333,1,3,5,3,"Payday Loan, Debt Consolidation Loan, and Home Equity Loan",29,6,11.54,9.0,Good,1288.31,33.20199082140468,16 Years and 8 Months,No,34.39606374689404,69.21337918723609,Low_spent_Medium_value_payments,315.7992653992032,-1
0xb898,CUS_0x2176,July,Denny Thomasl,37,308-31-8537,Writer,94053.57,7954.7975,4,4,14,3,"Auto Loan, Personal Loan, and Not Specified",19,10,11.96,0.0,Standard,815.38,31.70928195631432,26 Years and 10 Months,NM,197.13248689579484,190.63462350606528,High_spent_Medium_value_payments,657.7126395981401,-1
0x1b8f2,CUS_0xb948,May,Mikez,29,341-45-1822,Writer,129758.24,10865.186666666666,4,5,17,6,"Payday Loan, Personal Loan, Not Specified, Personal Loan, Debt Consolidation Loan, and Payday Loan",24,13,7.81,4.0,Standard,476.91,31.623188119627383,7 Years and 7 Months,Yes,643.9488878634095,640.6486559850662,High_spent_Small_value_payments,61.92112281819096,0
0x1dab5,CUS_0x6428,August,Nigelf,36,007-98-3418,Musician,69942.5,6015.541666666668,3,5,20,1,Mortgage Loan,25,8,0.62,1.0,_,10.29,29.03553886837764,17 Years and 8 Months,Yes,53.82239520598721,294.69782349849964,Low_spent_Large_value_payments,523.0339479621798,0
0x4c72,CUS_0x76d0,May,David Henryg,51,613-73-2506,Manager,21324.515,1532.0429166666663,0,7,3,4,"Credit-Builder Loan, Student Loan, Home Equity Loan, and Personal Loan",2,11,-1.16,2.0,_,361.43,30.71593574092393,25 Years and 0 Months,No,64.07414236629235,122.46232753850036,!@9#%8,256.667821761874,0
0xe868,CUS_0xa182,July,Steven Scheert,44,552-47-8695,Engineer,64794.64,5665.553333333332,7,5,31,5_,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Payday Loan",61,20,4.35,12.0,Bad,2080.18,36.85904638433774,17 Years and 2 Months,NM,267.9417565939497,220.7841159697276,Low_spent_Large_value_payments,347.82946076965607,0
0x230a8,CUS_0xbf1d,March,Manoj Kumars,23,256-22-1733,Scientist,20434.15,1694.8458333333335,7,6,8,4,"Mortgage Loan, Student Loan, Student Loan, and Home Equity Loan",8,14,10.6,0.0,_,1393.23,38.57868156357782,17 Years and 3 Months,No,61.44926175114957,82.5923327032669,High_spent_Small_value_payments,285.4429888789169,0
0x18ad3,CUS_0x8000,June,Lucianan,26,599-48-6829,Journalist,16970.75,1685.229166666667,6,7,7,2,"Payday Loan, and Debt Consolidation Loan",26,18,14.9,10.0,Standard,2360.67,35.128841226762674,10 Years and 7 Months,Yes,26.94751216779543,191.9614294312675,!@9#%8,239.61397506760372,0
0x734f,CUS_0x330c,June,Ju-mini,16,970-80-1015,Journalist,61277.55,4876.4625,5,6,14,2,"Student Loan, and Credit-Builder Loan",8,15,15.54,9.0,Standard,1380.47,31.211749403519253,8 Years and 1 Months,Yes,88.56625811708618,492.2824517255712,Low_spent_Medium_value_payments,186.79754015734252,0
0xe362,CUS_0x6635,May,Dhanyat,43,225-86-3141,Doctor,59359.04,4961.586666666667,9,10,28,6,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",29,17,16.28,10.0,Bad,3339.7,38.40622113312873,5 Years and 8 Months,Yes,287.0888500803725,103.91802038314745,High_spent_Large_value_payments,345.15179620314683,-1
